LA_code,LA_initial,LA_name,year.1,measure_of_wb,wb_rating,WB_av
S12000045,EastDun,East Dunbartonshire,2014,happiness,fair,13.41
S12000045,EastDun,East Dunbartonshire,2014,anxiety,very-good,42.05
S12000045,EastDun,East Dunbartonshire,2014,life-satisfaction,good,53.52
S12000045,EastDun,East Dunbartonshire,2014,anxiety,fair,15.23
S12000045,EastDun,East Dunbartonshire,2014,happiness,average-mean,7.65
S12000045,EastDun,East Dunbartonshire,2014,happiness,poor,7.77
S12000045,EastDun,East Dunbartonshire,2014,anxiety,good,21.68
S12000045,EastDun,East Dunbartonshire,2014,worthwhile,very-good,37.55
S12000045,EastDun,East Dunbartonshire,2014,worthwhile,poor,2.1
S12000045,EastDun,East Dunbartonshire,2014,worthwhile,fair,9.26
S12000045,EastDun,East Dunbartonshire,2014,happiness,good,41.39
S12000045,EastDun,East Dunbartonshire,2014,life-satisfaction,fair,11.38
S12000045,EastDun,East Dunbartonshire,2014,life-satisfaction,average-mean,7.87
S12000045,EastDun,East Dunbartonshire,2014,worthwhile,average-mean,8.05
S12000045,EastDun,East Dunbartonshire,2014,anxiety,average-mean,2.88
S12000045,EastDun,East Dunbartonshire,2014,anxiety,poor,21.04
S12000045,EastDun,East Dunbartonshire,2015,life-satisfaction,good,54.68
S12000045,EastDun,East Dunbartonshire,2015,life-satisfaction,fair,9.79
S12000045,EastDun,East Dunbartonshire,2015,worthwhile,poor,2.51
S12000045,EastDun,East Dunbartonshire,2015,happiness,good,44.79
S12000045,EastDun,East Dunbartonshire,2015,anxiety,very-good,42.25
S12000045,EastDun,East Dunbartonshire,2015,happiness,very-good,35.61
S12000045,EastDun,East Dunbartonshire,2015,life-satisfaction,poor,1.84
S12000045,EastDun,East Dunbartonshire,2015,life-satisfaction,very-good,33.69
S12000045,EastDun,East Dunbartonshire,2015,happiness,average-mean,7.78
S12000045,EastDun,East Dunbartonshire,2015,worthwhile,very-good,38.8
S12000045,EastDun,East Dunbartonshire,2015,anxiety,good,23.06
S12000045,EastDun,East Dunbartonshire,2015,worthwhile,fair,10.49
S12000045,EastDun,East Dunbartonshire,2015,happiness,fair,15.54
S12000045,EastDun,East Dunbartonshire,2015,anxiety,poor,18.76
S12000045,EastDun,East Dunbartonshire,2015,worthwhile,average-mean,8.03
S12000045,EastDun,East Dunbartonshire,2015,worthwhile,good,48.21
S12000045,EastDun,East Dunbartonshire,2015,anxiety,average-mean,2.73
S12000045,EastDun,East Dunbartonshire,2015,happiness,poor,4.06
S12000045,EastDun,East Dunbartonshire,2015,anxiety,fair,15.93
S12000045,EastDun,East Dunbartonshire,2015,life-satisfaction,average-mean,7.96
S12000045,EastDun,East Dunbartonshire,2016,happiness,very-good,33.93
S12000045,EastDun,East Dunbartonshire,2016,life-satisfaction,good,56.89
S12000045,EastDun,East Dunbartonshire,2016,worthwhile,poor,2.36
S12000045,EastDun,East Dunbartonshire,2016,life-satisfaction,average-mean,7.82
S12000045,EastDun,East Dunbartonshire,2016,anxiety,good,25.86
S12000045,EastDun,East Dunbartonshire,2016,anxiety,poor,18.33
S12000045,EastDun,East Dunbartonshire,2016,worthwhile,fair,9.86
S12000045,EastDun,East Dunbartonshire,2016,worthwhile,very-good,34.72
S12000045,EastDun,East Dunbartonshire,2016,worthwhile,good,53.06
S12000045,EastDun,East Dunbartonshire,2016,life-satisfaction,poor,3.35
S12000045,EastDun,East Dunbartonshire,2016,life-satisfaction,fair,10.55
S12000045,EastDun,East Dunbartonshire,2016,anxiety,very-good,39.46
S12000045,EastDun,East Dunbartonshire,2016,worthwhile,average-mean,7.99
S12000045,EastDun,East Dunbartonshire,2016,happiness,poor,5.92
S12000045,EastDun,East Dunbartonshire,2016,anxiety,fair,16.35
S12000045,EastDun,East Dunbartonshire,2016,happiness,average-mean,7.6
S12000045,EastDun,East Dunbartonshire,2016,life-satisfaction,very-good,29.21
S12000045,EastDun,East Dunbartonshire,2016,happiness,fair,15.84
S12000045,EastDun,East Dunbartonshire,2016,happiness,good,44.31
S12000045,EastDun,East Dunbartonshire,2016,anxiety,average-mean,2.77
S12000045,EastDun,East Dunbartonshire,2017,life-satisfaction,good,56.13
S12000045,EastDun,East Dunbartonshire,2017,happiness,very-good,33.4
S12000045,EastDun,East Dunbartonshire,2017,life-satisfaction,poor,2.91
S12000045,EastDun,East Dunbartonshire,2017,life-satisfaction,average-mean,7.86
S12000045,EastDun,East Dunbartonshire,2017,anxiety,very-good,44.7
S12000045,EastDun,East Dunbartonshire,2017,worthwhile,fair,10.87
S12000045,EastDun,East Dunbartonshire,2017,worthwhile,good,49.99
S12000045,EastDun,East Dunbartonshire,2017,life-satisfaction,fair,10.1
S12000045,EastDun,East Dunbartonshire,2017,anxiety,fair,14.44
S12000045,EastDun,East Dunbartonshire,2017,happiness,average-mean,7.61
S12000045,EastDun,East Dunbartonshire,2017,life-satisfaction,very-good,30.85
S12000045,EastDun,East Dunbartonshire,2017,anxiety,poor,19.6
S12000045,EastDun,East Dunbartonshire,2017,worthwhile,average-mean,7.93
S12000045,EastDun,East Dunbartonshire,2017,anxiety,average-mean,2.71
S12000045,EastDun,East Dunbartonshire,2017,worthwhile,poor,3
S12000045,EastDun,East Dunbartonshire,2017,worthwhile,very-good,36.14
S12000045,EastDun,East Dunbartonshire,2017,happiness,poor,6.27
S12000045,EastDun,East Dunbartonshire,2017,happiness,good,44.46
S12000045,EastDun,East Dunbartonshire,2017,happiness,fair,15.87
S12000045,EastDun,East Dunbartonshire,2017,anxiety,good,21.26
S12000045,EastDun,East Dunbartonshire,2018,worthwhile,poor,3.77
S12000045,EastDun,East Dunbartonshire,2018,worthwhile,very-good,33.44
S12000045,EastDun,East Dunbartonshire,2018,worthwhile,good,52.32
S12000045,EastDun,East Dunbartonshire,2018,life-satisfaction,very-good,30.95
S12000045,EastDun,East Dunbartonshire,2018,life-satisfaction,good,54.67
S12000045,EastDun,East Dunbartonshire,2018,anxiety,fair,15.12
S12000045,EastDun,East Dunbartonshire,2018,anxiety,very-good,45.83
S12000045,EastDun,East Dunbartonshire,2018,anxiety,average-mean,2.52
S12000045,EastDun,East Dunbartonshire,2018,life-satisfaction,fair,11.19
S12000045,EastDun,East Dunbartonshire,2018,life-satisfaction,average-mean,7.86
S12000045,EastDun,East Dunbartonshire,2018,happiness,average-mean,7.62
S12000045,EastDun,East Dunbartonshire,2018,anxiety,good,23.12
S12000045,EastDun,East Dunbartonshire,2018,life-satisfaction,poor,3.2
S12000045,EastDun,East Dunbartonshire,2018,worthwhile,average-mean,7.88
S12000045,EastDun,East Dunbartonshire,2018,worthwhile,fair,10.47
S12000045,EastDun,East Dunbartonshire,2018,happiness,poor,7.21
S12000045,EastDun,East Dunbartonshire,2018,happiness,very-good,34.58
S12000045,EastDun,East Dunbartonshire,2018,happiness,fair,13.86
S12000045,EastDun,East Dunbartonshire,2018,happiness,good,44.35
S12000045,EastDun,East Dunbartonshire,2018,anxiety,poor,15.93
S12000045,EastDun,East Dunbartonshire,2019,happiness,poor,6.2
S12000045,EastDun,East Dunbartonshire,2019,happiness,good,45.55
S12000045,EastDun,East Dunbartonshire,2019,worthwhile,average-mean,7.93
S12000045,EastDun,East Dunbartonshire,2019,happiness,average-mean,7.69
S12000045,EastDun,East Dunbartonshire,2019,life-satisfaction,good,55.37
S12000045,EastDun,East Dunbartonshire,2019,anxiety,good,25.95
S12000045,EastDun,East Dunbartonshire,2019,anxiety,fair,13.35
S12000045,EastDun,East Dunbartonshire,2019,worthwhile,poor,2.67
S12000045,EastDun,East Dunbartonshire,2019,worthwhile,good,51.15
S12000045,EastDun,East Dunbartonshire,2019,anxiety,very-good,42.53
S12000045,EastDun,East Dunbartonshire,2019,happiness,very-good,33.95
S12000045,EastDun,East Dunbartonshire,2019,anxiety,average-mean,2.73
S12000045,EastDun,East Dunbartonshire,2019,worthwhile,fair,11.16
S12000045,EastDun,East Dunbartonshire,2019,worthwhile,very-good,35.02
S12000045,EastDun,East Dunbartonshire,2019,anxiety,poor,18.17
S12000045,EastDun,East Dunbartonshire,2019,life-satisfaction,poor,3.74
S12000045,EastDun,East Dunbartonshire,2019,life-satisfaction,fair,10.88
S12000045,EastDun,East Dunbartonshire,2019,life-satisfaction,very-good,30.01
S12000045,EastDun,East Dunbartonshire,2019,happiness,fair,14.3
S12000045,EastDun,East Dunbartonshire,2019,life-satisfaction,average-mean,7.79
S12000045,EastDun,East Dunbartonshire,2020,worthwhile,average-mean,7.84
S12000045,EastDun,East Dunbartonshire,2020,life-satisfaction,fair,18.95
S12000045,EastDun,East Dunbartonshire,2020,life-satisfaction,very-good,27.9
S12000045,EastDun,East Dunbartonshire,2020,anxiety,fair,19.18
S12000045,EastDun,East Dunbartonshire,2020,anxiety,good,27.12
S12000045,EastDun,East Dunbartonshire,2020,happiness,average-mean,7.35
S12000045,EastDun,East Dunbartonshire,2020,worthwhile,poor,3.81
S12000045,EastDun,East Dunbartonshire,2020,worthwhile,fair,12.82
S12000045,EastDun,East Dunbartonshire,2020,worthwhile,very-good,33.42
S12000045,EastDun,East Dunbartonshire,2020,anxiety,very-good,32.67
S12000045,EastDun,East Dunbartonshire,2020,life-satisfaction,average-mean,7.49
S12000045,EastDun,East Dunbartonshire,2020,anxiety,poor,21.03
S12000045,EastDun,East Dunbartonshire,2020,worthwhile,good,49.95
S12000045,EastDun,East Dunbartonshire,2020,life-satisfaction,good,47.8
S12000045,EastDun,East Dunbartonshire,2020,happiness,good,48.15
S12000045,EastDun,East Dunbartonshire,2020,life-satisfaction,poor,5.36
S12000045,EastDun,East Dunbartonshire,2020,happiness,fair,18.67
S12000045,EastDun,East Dunbartonshire,2020,happiness,very-good,26.21
S12000045,EastDun,East Dunbartonshire,2020,happiness,poor,6.98
S12000045,EastDun,East Dunbartonshire,2020,anxiety,average-mean,3.19
S12000045,EastDun,East Dunbartonshire,2021,worthwhile,fair,10.09
S12000045,EastDun,East Dunbartonshire,2021,life-satisfaction,fair,15.01
S12000045,EastDun,East Dunbartonshire,2021,anxiety,poor,17.62
S12000045,EastDun,East Dunbartonshire,2021,life-satisfaction,average-mean,7.62
S12000045,EastDun,East Dunbartonshire,2021,happiness,average-mean,7.58
S12000045,EastDun,East Dunbartonshire,2021,worthwhile,good,53.42
S12000045,EastDun,East Dunbartonshire,2021,anxiety,average-mean,2.72
S12000045,EastDun,East Dunbartonshire,2021,worthwhile,poor,4.11
S12000045,EastDun,East Dunbartonshire,2021,worthwhile,very-good,32.38
S12000045,EastDun,East Dunbartonshire,2021,happiness,poor,6.34
S12000045,EastDun,East Dunbartonshire,2021,happiness,fair,15.43
S12000045,EastDun,East Dunbartonshire,2021,anxiety,good,23.67
S12000045,EastDun,East Dunbartonshire,2021,anxiety,fair,15.88
S12000045,EastDun,East Dunbartonshire,2021,happiness,good,46.29
S12000045,EastDun,East Dunbartonshire,2021,life-satisfaction,poor,3.98
S12000045,EastDun,East Dunbartonshire,2021,life-satisfaction,good,52.5
S12000045,EastDun,East Dunbartonshire,2021,worthwhile,average-mean,7.84
S12000045,EastDun,East Dunbartonshire,2021,life-satisfaction,very-good,28.52
S12000045,EastDun,East Dunbartonshire,2021,happiness,very-good,31.94
S12000045,EastDun,East Dunbartonshire,2021,anxiety,very-good,42.82
S12000045,EastDun,East Dunbartonshire,2022,life-satisfaction,poor,2.16
S12000045,EastDun,East Dunbartonshire,2022,worthwhile,average-mean,8.02
S12000045,EastDun,East Dunbartonshire,2022,anxiety,fair,17.22
S12000045,EastDun,East Dunbartonshire,2022,worthwhile,fair,9.58
S12000045,EastDun,East Dunbartonshire,2022,life-satisfaction,fair,14.64
S12000045,EastDun,East Dunbartonshire,2022,anxiety,average-mean,2.8
S12000045,EastDun,East Dunbartonshire,2022,anxiety,very-good,37.27
S12000045,EastDun,East Dunbartonshire,2022,anxiety,poor,15.96
S12000045,EastDun,East Dunbartonshire,2022,anxiety,good,29.56
S12000045,EastDun,East Dunbartonshire,2022,happiness,average-mean,7.63
S12000045,EastDun,East Dunbartonshire,2022,worthwhile,poor,1.71
S12000045,EastDun,East Dunbartonshire,2022,worthwhile,good,54.1
S12000045,EastDun,East Dunbartonshire,2022,happiness,poor,5.54
S12000045,EastDun,East Dunbartonshire,2022,happiness,fair,12.83
S12000045,EastDun,East Dunbartonshire,2022,life-satisfaction,average-mean,7.68
S12000045,EastDun,East Dunbartonshire,2022,happiness,good,52.42
S12000045,EastDun,East Dunbartonshire,2022,worthwhile,very-good,34.6
S12000045,EastDun,East Dunbartonshire,2022,life-satisfaction,good,57.51
S12000045,EastDun,East Dunbartonshire,2022,life-satisfaction,very-good,25.69
S12000045,EastDun,East Dunbartonshire,2022,happiness,very-good,29.21
S12000010,East Loth,East Lothian,2011,life-satisfaction,very-good,27.59
S12000010,East Loth,East Lothian,2011,worthwhile,fair,11.14
S12000010,East Loth,East Lothian,2011,worthwhile,poor,5.95
S12000010,East Loth,East Lothian,2011,happiness,poor,9.79
S12000010,East Loth,East Lothian,2011,happiness,fair,16.68
S12000010,East Loth,East Lothian,2011,anxiety,very-good,37.55
S12000010,East Loth,East Lothian,2011,anxiety,fair,16
S12000010,East Loth,East Lothian,2011,life-satisfaction,average-mean,7.5
S12000010,East Loth,East Lothian,2011,happiness,average-mean,7.39
S12000010,East Loth,East Lothian,2011,worthwhile,average-mean,7.69
S12000010,East Loth,East Lothian,2011,anxiety,good,24.03
S12000010,East Loth,East Lothian,2011,happiness,good,40.89
S12000010,East Loth,East Lothian,2011,life-satisfaction,fair,17.11
S12000010,East Loth,East Lothian,2011,life-satisfaction,poor,6.08
S12000010,East Loth,East Lothian,2011,worthwhile,good,53.13
S12000010,East Loth,East Lothian,2011,worthwhile,very-good,29.79
S12000010,East Loth,East Lothian,2011,life-satisfaction,good,49.21
S12000010,East Loth,East Lothian,2011,happiness,very-good,32.65
S12000010,East Loth,East Lothian,2011,anxiety,average-mean,3.12
S12000010,East Loth,East Lothian,2011,anxiety,poor,22.41
S12000010,East Loth,East Lothian,2012,happiness,good,46.1
S12000010,East Loth,East Lothian,2012,happiness,very-good,28.55
S12000010,East Loth,East Lothian,2012,anxiety,fair,16.86
S12000010,East Loth,East Lothian,2012,worthwhile,very-good,27.67
S12000010,East Loth,East Lothian,2012,life-satisfaction,average-mean,7.61
S12000010,East Loth,East Lothian,2012,anxiety,average-mean,2.96
S12000010,East Loth,East Lothian,2012,worthwhile,average-mean,7.73
S12000010,East Loth,East Lothian,2012,anxiety,good,32.37
S12000010,East Loth,East Lothian,2012,anxiety,very-good,31.82
S12000010,East Loth,East Lothian,2012,happiness,average-mean,7.36
S12000010,East Loth,East Lothian,2012,worthwhile,fair,15.34
S12000010,East Loth,East Lothian,2012,anxiety,poor,18.95
S12000010,East Loth,East Lothian,2012,happiness,fair,16.47
S12000010,East Loth,East Lothian,2012,worthwhile,good,55.08
S12000010,East Loth,East Lothian,2012,life-satisfaction,good,59.01
S12000010,East Loth,East Lothian,2012,happiness,poor,8.88
S12000010,East Loth,East Lothian,2012,life-satisfaction,poor,3.36
S12000010,East Loth,East Lothian,2012,life-satisfaction,very-good,25.05
S12000010,East Loth,East Lothian,2012,worthwhile,poor,1.91
S12000010,East Loth,East Lothian,2012,life-satisfaction,fair,12.59
S12000010,East Loth,East Lothian,2013,life-satisfaction,good,52.72
S12000010,East Loth,East Lothian,2013,worthwhile,good,50.96
S12000010,East Loth,East Lothian,2013,life-satisfaction,fair,15.56
S12000010,East Loth,East Lothian,2013,happiness,fair,13.46
S12000010,East Loth,East Lothian,2013,anxiety,fair,15.18
S12000010,East Loth,East Lothian,2013,life-satisfaction,poor,4.9
S12000010,East Loth,East Lothian,2013,life-satisfaction,very-good,26.82
S12000010,East Loth,East Lothian,2013,worthwhile,very-good,28.6
S12000010,East Loth,East Lothian,2013,anxiety,good,28.21
S12000010,East Loth,East Lothian,2013,happiness,average-mean,7.38
S12000010,East Loth,East Lothian,2013,worthwhile,poor,4.58
S12000010,East Loth,East Lothian,2013,worthwhile,average-mean,7.63
S12000010,East Loth,East Lothian,2013,worthwhile,fair,15.86
S12000010,East Loth,East Lothian,2013,happiness,good,47.31
S12000010,East Loth,East Lothian,2013,anxiety,average-mean,2.89
S12000010,East Loth,East Lothian,2013,happiness,poor,9.75
S12000010,East Loth,East Lothian,2013,happiness,very-good,29.48
S12000010,East Loth,East Lothian,2013,life-satisfaction,average-mean,7.54
S12000010,East Loth,East Lothian,2013,anxiety,poor,18.87
S12000010,East Loth,East Lothian,2013,anxiety,very-good,37.74
S12000010,East Loth,East Lothian,2014,anxiety,good,19.54
S12000010,East Loth,East Lothian,2014,life-satisfaction,fair,11.18
S12000010,East Loth,East Lothian,2014,life-satisfaction,average-mean,7.62
S12000010,East Loth,East Lothian,2014,worthwhile,good,49.36
S12000010,East Loth,East Lothian,2014,anxiety,average-mean,2.89
S12000010,East Loth,East Lothian,2014,happiness,good,39.85
S12000010,East Loth,East Lothian,2014,anxiety,poor,21.47
S12000010,East Loth,East Lothian,2014,happiness,fair,16.6
S12000010,East Loth,East Lothian,2014,anxiety,fair,15.69
S12000010,East Loth,East Lothian,2014,happiness,average-mean,7.48
S12000010,East Loth,East Lothian,2014,anxiety,very-good,43.3
S12000010,East Loth,East Lothian,2014,worthwhile,poor,3.71
S12000010,East Loth,East Lothian,2014,happiness,very-good,34.52
S12000010,East Loth,East Lothian,2014,life-satisfaction,very-good,28.89
S12000010,East Loth,East Lothian,2014,life-satisfaction,good,53.6
S12000010,East Loth,East Lothian,2014,worthwhile,very-good,33.47
S12000010,East Loth,East Lothian,2014,worthwhile,average-mean,7.81
S12000010,East Loth,East Lothian,2014,worthwhile,fair,13.46
S12000010,East Loth,East Lothian,2014,life-satisfaction,poor,6.33
S12000010,East Loth,East Lothian,2014,happiness,poor,9.03
S12000010,East Loth,East Lothian,2015,life-satisfaction,very-good,28.95
S12000010,East Loth,East Lothian,2015,life-satisfaction,poor,4.25
S12000010,East Loth,East Lothian,2015,happiness,good,44.18
S12000010,East Loth,East Lothian,2015,life-satisfaction,good,54.25
S12000010,East Loth,East Lothian,2015,life-satisfaction,fair,12.56
S12000010,East Loth,East Lothian,2015,worthwhile,average-mean,7.79
S12000010,East Loth,East Lothian,2015,anxiety,very-good,36.18
S12000010,East Loth,East Lothian,2015,anxiety,poor,21.36
S12000010,East Loth,East Lothian,2015,worthwhile,poor,4.71
S12000010,East Loth,East Lothian,2015,worthwhile,fair,10.59
S12000010,East Loth,East Lothian,2015,happiness,very-good,32.26
S12000010,East Loth,East Lothian,2015,happiness,average-mean,7.46
S12000010,East Loth,East Lothian,2015,life-satisfaction,average-mean,7.71
S12000010,East Loth,East Lothian,2015,happiness,fair,14.59
S12000010,East Loth,East Lothian,2015,worthwhile,very-good,31.37
S12000010,East Loth,East Lothian,2015,anxiety,good,24.62
S12000010,East Loth,East Lothian,2015,anxiety,fair,17.84
S12000010,East Loth,East Lothian,2015,anxiety,average-mean,3.11
S12000010,East Loth,East Lothian,2015,worthwhile,good,53.32
S12000010,East Loth,East Lothian,2015,happiness,poor,8.98
S12000010,East Loth,East Lothian,2016,happiness,good,45.17
S12000010,East Loth,East Lothian,2016,happiness,very-good,32.17
S12000010,East Loth,East Lothian,2016,worthwhile,good,48.47
S12000010,East Loth,East Lothian,2016,anxiety,poor,18.84
S12000010,East Loth,East Lothian,2016,life-satisfaction,average-mean,7.74
S12000010,East Loth,East Lothian,2016,anxiety,very-good,42.9
S12000010,East Loth,East Lothian,2016,anxiety,good,24.32
S12000010,East Loth,East Lothian,2016,worthwhile,very-good,33.09
S12000010,East Loth,East Lothian,2016,worthwhile,poor,5.04
S12000010,East Loth,East Lothian,2016,happiness,poor,7.44
S12000010,East Loth,East Lothian,2016,anxiety,fair,13.93
S12000010,East Loth,East Lothian,2016,worthwhile,average-mean,7.72
S12000010,East Loth,East Lothian,2016,life-satisfaction,fair,12.2
S12000010,East Loth,East Lothian,2016,life-satisfaction,good,52.69
